"word","tag"
"個別","TOCFL 4"
"歌唱","TOCFL 4"
"各行各業","TOCFL 4"
"歌劇","TOCFL 4"
"革命","TOCFL 4"
"根本","TOCFL 4"
"根據","TOCFL 4"
"歌手","TOCFL 4"
"個性","TOCFL 4"
"各自","TOCFL 4"
"供","TOCFL 4"
"公布/公佈","TOCFL 4"
"工程","TOCFL 4"
"工夫","TOCFL 4"
"公公","TOCFL 4"
"工會","TOCFL 4"
"公開","TOCFL 4"
"公立","TOCFL 4"
"公平","TOCFL 4"
"工錢","TOCFL 4"
"公式","TOCFL 4"
"共同","TOCFL 4"
"供應","TOCFL 4"
"公用","TOCFL 4"
"公元","TOCFL 4"
"工資","TOCFL 4"
"構成","TOCFL 4"
"構造","TOCFL 4"
"鼓","TOCFL 4"
"掛號信","TOCFL 4"
"怪","TOCFL 4"
"怪不得","TOCFL 4"
"慣","TOCFL 4"
"關","TOCFL 4"
"罐(子)","TOCFL 4"
"管道","TOCFL 4"
"官方","TOCFL 4"
"廣","TOCFL 4"
"光","TOCFL 4"
"廣大","TOCFL 4"
"廣泛","TOCFL 4"
"廣告","TOCFL 4"
"廣闊","TOCFL 4"
"光亮","TOCFL 4"
"光臨","TOCFL 4"
"光明","TOCFL 4"
"光榮","TOCFL 4"
"光是","TOCFL 4"
"觀光","TOCFL 4"
"光線","TOCFL 4"
"關鍵","TOCFL 4"
"冠軍","TOCFL 4"
"慣例","TOCFL 4"
"關上","TOCFL 4"
"罐頭","TOCFL 4"
"關於","TOCFL 4"
"官員","TOCFL 4"
"管制","TOCFL 4"
"瓜子","TOCFL 4"
"孤單","TOCFL 4"
"古典","TOCFL 4"
"固定","TOCFL 4"
"跪","TOCFL 4"
"規定","TOCFL 4"
"規畫/規劃","TOCFL 4"
"規律","TOCFL 4"
"櫃臺/櫃台/櫃檯","TOCFL 4"
"規則","TOCFL 4"
"貴族","TOCFL 4"
"估計","TOCFL 4"
"鼓勵","TOCFL 4"
"滾","TOCFL 4"
"裹","TOCFL 4"
"過","TOCFL 4"
"鍋(子)","TOCFL 4"
"過程","TOCFL 4"
"過度","TOCFL 4"
"過渡","TOCFL 4"
"國會","TOCFL 4"
"國籍","TOCFL 4"
"國際","TOCFL 4"
"國立","TOCFL 4"
"過節","TOCFL 4"
"過濾","TOCFL 4"
"過敏","TOCFL 4"
"國旗","TOCFL 4"
"過期","TOCFL 4"
"果然","TOCFL 4"
"過世","TOCFL 4"
"國中","TOCFL 4"
"骨頭/骨","TOCFL 4"
"顧問","TOCFL 4"
"鼓舞","TOCFL 4"
"故鄉","TOCFL 4"
"姑丈","TOCFL 4"
"鼓掌","TOCFL 4"
"還不如","TOCFL 4"
"害處","TOCFL 4"
"海關","TOCFL 4"
"海軍","TOCFL 4"
"海外","TOCFL 4"
"海峽","TOCFL 4"
"還有","TOCFL 4"
"含","TOCFL 4"
"喊","TOCFL 4"
"行業","TOCFL 4"
"寒冷","TOCFL 4"
"含量","TOCFL 4"
"耗","TOCFL 4"
"好","TOCFL 4"
"好客","TOCFL 4"
"好奇","TOCFL 4"
"毫無","TOCFL 4"
"好在","TOCFL 4"
"號召","TOCFL 4"
"合","TOCFL 4"
"何必","TOCFL 4"
"合不來","TOCFL 4"
"合成","TOCFL 4"
"合得來","TOCFL 4"
"合法","TOCFL 4"
"合格","TOCFL 4"
"和好","TOCFL 4"
"合乎","TOCFL 4"
"嘿","TOCFL 4"
"黑暗","TOCFL 4"
"黑夜","TOCFL 4"
"何況","TOCFL 4"
"合理","TOCFL 4"
"河流","TOCFL 4"
"恨","TOCFL 4"
"橫","TOCFL 4"
"痕跡","TOCFL 4"
"和平","TOCFL 4"
"和氣","TOCFL 4"
"合算","TOCFL 4"
"合約","TOCFL 4"
"猴(子)","TOCFL 4"
"後代","TOCFL 4"
"後方","TOCFL 4"
"後果","TOCFL 4"
"後悔","TOCFL 4"
"喉嚨/喉","TOCFL 4"
"後頭","TOCFL 4"
"後退","TOCFL 4"
"後院","TOCFL 4"
"戶","TOCFL 4"
"呼","TOCFL 4"
"鬍(子)","TOCFL 4"
"划","TOCFL 4"
"滑","TOCFL 4"
"化","TOCFL 4"
"花草","TOCFL 4"
"花費","TOCFL 4"
"壞蛋","TOCFL 4"
"懷念","TOCFL 4"
"懷疑","TOCFL 4"
"懷孕","TOCFL 4"
"畫面","TOCFL 4"
"慌","TOCFL 4"
"皇帝","TOCFL 4"
"黃豆","TOCFL 4"
"黃昏","TOCFL 4"
"緩和","TOCFL 4"
"歡呼","TOCFL 4"
"歡樂","TOCFL 4"
"緩慢","TOCFL 4"
"歡喜","TOCFL 4"
"幻想","TOCFL 4"
"花盆","TOCFL 4"
"花瓶","TOCFL 4"
"華僑","TOCFL 4"
"華人","TOCFL 4"
"花色","TOCFL 4"
"花生","TOCFL 4"
"化學","TOCFL 4"
"化妝","TOCFL 4"
"化裝","TOCFL 4"
"蝴蝶","TOCFL 4"
"互動","TOCFL 4"
"灰","TOCFL 4"
"揮","TOCFL 4"
"回電","TOCFL 4"
"回教/伊斯蘭教","TOCFL 4"
"匯款","TOCFL 4"
"灰色","TOCFL 4"
"回收","TOCFL 4"
"回頭","TOCFL 4"
"灰心","TOCFL 4"
"回憶","TOCFL 4"
"會員","TOCFL 4"
"忽略","TOCFL 4"
"混","TOCFL 4"
"昏倒","TOCFL 4"
"混合","TOCFL 4"
"昏迷","TOCFL 4"
"獲","TOCFL 4"
"禍","TOCFL 4"
"火柴","TOCFL 4"
"獲得","TOCFL 4"
"或多或少","TOCFL 4"
"活該","TOCFL 4"
"活力","TOCFL 4"
"活潑","TOCFL 4"
"貨物","TOCFL 4"
"活躍","TOCFL 4"
"火災","TOCFL 4"
"忽視","TOCFL 4"
"戶外","TOCFL 4"
"呼吸","TOCFL 4"
"互助","TOCFL 4"
"級","TOCFL 4"
"集","TOCFL 4"
"夾","TOCFL 4"
"嫁","TOCFL 4"
"甲","TOCFL 4"
"家電","TOCFL 4"
"加工","TOCFL 4"
"建","TOCFL 4"
"箭","TOCFL 4"
"揀","TOCFL 4"
"撿","TOCFL 4"
"尖","TOCFL 4"
"兼","TOCFL 4"
"煎","TOCFL 4"
"剪刀","TOCFL 4"
"堅定","TOCFL 4"
"降","TOCFL 4"
"江","TOCFL 4"
"將","TOCFL 4"
"降價","TOCFL 4"
"獎金","TOCFL 4"
"獎品","TOCFL 4"
"建國","TOCFL 4"
"將要","TOCFL 4"
"漸漸/漸","TOCFL 4"
"間接","TOCFL 4"
"堅決","TOCFL 4"
"鍵盤","TOCFL 4"
"健全","TOCFL 4"
"尖銳","TOCFL 4"
"監視","TOCFL 4"
"檢驗","TOCFL 4"
"監獄","TOCFL 4"
"建築","TOCFL 4"
"較","TOCFL 4"
"角","TOCFL 4"
"繳","TOCFL 4"
"澆","TOCFL 4"
"腳步","TOCFL 4"
"交代","TOCFL 4"
"叫喊","TOCFL 4"
"交換","TOCFL 4"
"教會","TOCFL 4"
"交際","TOCFL 4"
"角落","TOCFL 4"
"教授","TOCFL 4"
"郊外","TOCFL 4"
"交往","TOCFL 4"
"教學","TOCFL 4"
"教訓","TOCFL 4"
"交易","TOCFL 4"
"假期","TOCFL 4"
"加上","TOCFL 4"
"家事","TOCFL 4"
"駕駛/駕","TOCFL 4"
"加速","TOCFL 4"
"加以","TOCFL 4"
"價值","TOCFL 4"
"基本上","TOCFL 4"
"疾病","TOCFL 4"
"嫉妒/忌妒","TOCFL 4"
"結","TOCFL 4"
"屆","TOCFL 4"
"解","TOCFL 4"
"接","TOCFL 4"
"解除","TOCFL 4"
"解答","TOCFL 4"
"接待","TOCFL 4"
"接到","TOCFL 4"
"街道","TOCFL 4"
"階段","TOCFL 4"
"結構","TOCFL 4"
"結果","TOCFL 4"
"結合","TOCFL 4"
"接見","TOCFL 4"
"接近","TOCFL 4"
"結論","TOCFL 4"
"節慶","TOCFL 4"
"節省","TOCFL 4"
"結算","TOCFL 4"
"街頭","TOCFL 4"
"接下來","TOCFL 4"
"界線","TOCFL 4"
"節約","TOCFL 4"
"結帳","TOCFL 4"
"截止","TOCFL 4"
"戒指","TOCFL 4"
"及格","TOCFL 4"
"機構","TOCFL 4"
"機關","TOCFL 4"
"集合","TOCFL 4"
"幾乎","TOCFL 4"
"即將","TOCFL 4"
"計較","TOCFL 4"
"基金","TOCFL 4"
"急忙","TOCFL 4"
"寂寞","TOCFL 4"
"近","TOCFL 4"
"浸","TOCFL 4"
"金額","TOCFL 4"
"靜","TOCFL 4"
"竟","TOCFL 4"
"鏡(子)","TOCFL 4"
"敬愛","TOCFL 4"
"精彩/精采","TOCFL 4"
"警告","TOCFL 4"
"淨化","TOCFL 4"
"經濟","TOCFL 4"
"敬酒","TOCFL 4"
"京劇","TOCFL 4"
"敬禮","TOCFL 4"
"精力","TOCFL 4"
"經歷","TOCFL 4"
"竟然","TOCFL 4"
"驚人","TOCFL 4"
"景色","TOCFL 4"
"儘管","TOCFL 4"
"精細","TOCFL 4"
"經營","TOCFL 4"
"競爭","TOCFL 4"
"今後","TOCFL 4"
"緊急","TOCFL 4"
"進口","TOCFL 4"
"近來","TOCFL 4"
"盡力","TOCFL 4"
"盡量","TOCFL 4"
"儘量","TOCFL 4"
"金錢","TOCFL 4"
"金融","TOCFL 4"
"進入","TOCFL 4"
"近視","TOCFL 4"
"金屬","TOCFL 4"
"禁止","TOCFL 4"
"機票","TOCFL 4"
"極其","TOCFL 4"
"既然","TOCFL 4"
"肌肉","TOCFL 4"
"即使","TOCFL 4"
"技術","TOCFL 4"
"計算","TOCFL 4"
"酒會","TOCFL 4"
"救火","TOCFL 4"
"究竟","TOCFL 4"
"就是","TOCFL 4"
"就是說","TOCFL 4"
"就業","TOCFL 4"
"糾正","TOCFL 4"
"機械","TOCFL 4"
"記性","TOCFL 4"
"記憶","TOCFL 4"
"集郵","TOCFL 4"
"記載","TOCFL 4"
"急診","TOCFL 4"
"集中","TOCFL 4"
"記住","TOCFL 4"
"局","TOCFL 4"
"具","TOCFL 4"
"卷","TOCFL 4"
"捲","TOCFL 4"
"捐","TOCFL 4"
"捐款","TOCFL 4"
"具備","TOCFL 4"
"聚餐","TOCFL 4"
"劇場","TOCFL 4"
"巨大/巨","TOCFL 4"
"決/絕","TOCFL 4"
"絕不","TOCFL 4"
"絕大部分","TOCFL 4"
"絕對","TOCFL 4"
"覺悟","TOCFL 4"
"決心","TOCFL 4"
"鞠躬","TOCFL 4"
"聚集","TOCFL 4"
"俱樂部","TOCFL 4"
"距離","TOCFL 4"
"舉例","TOCFL 4"
"劇烈","TOCFL 4"
"居民","TOCFL 4"
"軍","TOCFL 4"
"軍事","TOCFL 4"
"居然","TOCFL 4"
"據說","TOCFL 4"
"具體","TOCFL 4"
"劇院","TOCFL 4"
"卡","TOCFL 4"
"開","TOCFL 4"
"開除","TOCFL 4"
"開刀","TOCFL 4"
"開動","TOCFL 4"
"開發","TOCFL 4"
"開戶","TOCFL 4"
"開課","TOCFL 4"
"開明","TOCFL 4"
"開設","TOCFL 4"
"開拓","TOCFL 4"
"開演","TOCFL 4"
"看","TOCFL 4"
"砍","TOCFL 4"
"看得起","TOCFL 4"
"抗議","TOCFL 4"
"看家","TOCFL 4"
"看看(˙ㄎㄢ)","TOCFL 4"
"看來","TOCFL 4"
"看樣子","TOCFL 4"
"靠","TOCFL 4"
"考察","TOCFL 4"
"靠近","TOCFL 4"
"考卷","TOCFL 4"
"考慮","TOCFL 4"
"考取","TOCFL 4"
"卡通","TOCFL 4"
"客房","TOCFL 4"
"客觀","TOCFL 4"
"客戶","TOCFL 4"
"科目","TOCFL 4"
"可是","TOCFL 4"
"課外","TOCFL 4"
"可喜","TOCFL 4"
"可笑","TOCFL 4"
"空","TOCFL 4"
"空/空兒","TOCFL 4"
"恐怖","TOCFL 4"
"空前","TOCFL 4"
"控制","TOCFL 4"
"空中","TOCFL 4"
"扣","TOCFL 4"
"口才","TOCFL 4"
"口號","TOCFL 4"
"口紅","TOCFL 4"
"口氣","TOCFL 4"
"口試","TOCFL 4"
"口水","TOCFL 4"
"口音","TOCFL 4"
"口語","TOCFL 4"
"跨","TOCFL 4"
"誇","TOCFL 4"
"會計","TOCFL 4"
"快速","TOCFL 4"
"誇獎","TOCFL 4"
"寬度","TOCFL 4"
"款式","TOCFL 4"
"喇叭","TOCFL 4"
"來","TOCFL 4"
"來回","TOCFL 4"
"來臨","TOCFL 4"
"來往","TOCFL 4"
"來信","TOCFL 4"
"來源","TOCFL 4"
"來自","TOCFL 4"
"辣椒","TOCFL 4"
"爛","TOCFL 4"
"懶","TOCFL 4"
"懶得","TOCFL 4"
"狼","TOCFL 4"
"浪","TOCFL 4"
"浪費","TOCFL 4"
"濫用","TOCFL 4"
"牢","TOCFL 4"
"老","TOCFL 4"
"撈","TOCFL 4"
"老百姓","TOCFL 4"
"老大","TOCFL 4"
"嘮叨","TOCFL 4"
"勞動","TOCFL 4"
"勞工","TOCFL 4"
"老家","TOCFL 4"
"勞力","TOCFL 4"
"老年","TOCFL 4"
"牢騷","TOCFL 4"
"老實說","TOCFL 4"
"蠟燭","TOCFL 4"
"類似","TOCFL 4"
"類型","TOCFL 4"
"冷靜","TOCFL 4"
"冷門","TOCFL 4"
"冷飲","TOCFL 4"
"樂意","TOCFL 4"
"理","TOCFL 4"
"禮","TOCFL 4"
"立","TOCFL 4"
"利","TOCFL 4"
"粒","TOCFL 4"
"梨(子)","TOCFL 4"
"連","TOCFL 4"
"量","TOCFL 4"
"亮","TOCFL 4"
"倆","TOCFL 4"
"諒解","TOCFL 4"
"糧食","TOCFL 4"
"聯合","TOCFL 4"
"聯合國","TOCFL 4"
"連接","TOCFL 4"
"連忙","TOCFL 4"
"連續","TOCFL 4"
"了","TOCFL 4"
"立場","TOCFL 4"
"列","TOCFL 4"
"裂","TOCFL 4"
"立即","TOCFL 4"
"淋","TOCFL 4"
"臨","TOCFL 4"
"凌晨","TOCFL 4"
"領帶","TOCFL 4"
"領導","TOCFL 4"
"靈活","TOCFL 4"
"零件","TOCFL 4"
"零售","TOCFL 4"
"領土","TOCFL 4"
"零下","TOCFL 4"
"領先","TOCFL 4"
"領袖","TOCFL 4"
"臨時","TOCFL 4"
"禮品","TOCFL 4"
"力氣","TOCFL 4"
"利潤","TOCFL 4"
"裡頭/裏頭","TOCFL 4"
"溜","TOCFL 4"
"溜冰","TOCFL 4"
"流動","TOCFL 4"
"流利","TOCFL 4"
"留念","TOCFL 4"
"例外","TOCFL 4"
"利息","TOCFL 4"
"理由","TOCFL 4"
"嘍","TOCFL 4"
"摟","TOCFL 4"
"露","TOCFL 4"
"路燈","TOCFL 4"
"綠豆","TOCFL 4"
"略","TOCFL 4"
"陸軍","TOCFL 4"
"論","TOCFL 4"
"輪(子)","TOCFL 4"
"輪船","TOCFL 4"
"輪流","TOCFL 4"
"論文","TOCFL 4"
"落","TOCFL 4"
"落後","TOCFL 4"
"落實","TOCFL 4"
"落伍","TOCFL 4"
"路線","TOCFL 4"
"旅行社","TOCFL 4"
"陸續","TOCFL 4"
"錄用","TOCFL 4"
"麻","TOCFL 4"
"馬虎(ㄏㄨ)","TOCFL 4"
"埋","TOCFL 4"
"買單","TOCFL 4"
"買賣","TOCFL 4"
"賣座","TOCFL 4"
"滿","TOCFL 4"
"忙碌","TOCFL 4"
"盲目","TOCFL 4"
"漫畫","TOCFL 4"
"冒","TOCFL 4"
"矛盾","TOCFL 4"
"麻雀","TOCFL 4"
"煤","TOCFL 4"
"美觀","TOCFL 4"
"梅花","TOCFL 4"
"魅力","TOCFL 4"
"美妙","TOCFL 4"
"美容院","TOCFL 4"
"美食","TOCFL 4"
"媒體","TOCFL 4"
"猛","TOCFL 4"
"夢到","TOCFL 4"
"夢想","TOCFL 4"
"悶熱","TOCFL 4"
"門診","TOCFL 4"
"迷","TOCFL 4"
"密","TOCFL 4"
"棉","TOCFL 4"
"棉被","TOCFL 4"
"免得","TOCFL 4"
"面對","TOCFL 4"
"麵粉","TOCFL 4"
"棉花","TOCFL 4"
"面臨","TOCFL 4"
"面貌","TOCFL 4"
"勉強","TOCFL 4"
"面談","TOCFL 4"
"面子","TOCFL 4"
"妙","TOCFL 4"
"滅亡","TOCFL 4"
"蜜蜂/蜂","TOCFL 4"
"迷糊","TOCFL 4"
"名","TOCFL 4"
"命","TOCFL 4"
"明白","TOCFL 4"
"名稱","TOCFL 4"
"名單","TOCFL 4"
"明亮","TOCFL 4"
"命令","TOCFL 4"
"明明","TOCFL 4"
"名牌","TOCFL 4"
"名片","TOCFL 4"
"明確","TOCFL 4"
"命運","TOCFL 4"
"民間","TOCFL 4"
"民謠","TOCFL 4"
"民眾","TOCFL 4"
"民主","TOCFL 4"
"迷失","TOCFL 4"
"秘書/祕書","TOCFL 4"
"迷信","TOCFL 4"
"抹","TOCFL 4"
"磨","TOCFL 4"
"末","TOCFL 4"
"模仿","TOCFL 4"
"模糊","TOCFL 4"
"模型","TOCFL 4"
"模樣","TOCFL 4"
"目標","TOCFL 4"
"目的地","TOCFL 4"
"目錄","TOCFL 4"
"奶粉","TOCFL 4"
"耐心","TOCFL 4"
"耐用","TOCFL 4"
"難道","TOCFL 4"
"難得","TOCFL 4"
"難受","TOCFL 4"
"男性","TOCFL 4"
"難以","TOCFL 4"
"鬧","TOCFL 4"
"腦袋","TOCFL 4"
"腦筋","TOCFL 4"
"鬧區","TOCFL 4"
"哪怕","TOCFL 4"
"內部","TOCFL 4"
"內地","TOCFL 4"
"內行","TOCFL 4"
"內科","TOCFL 4"
"能幹","TOCFL 4"
"能源","TOCFL 4"
"泥","TOCFL 4"
"膩","TOCFL 4"
"黏/粘","TOCFL 4"
"尿","TOCFL 4"
"捏","TOCFL 4"
"寧可","TOCFL 4"
"寧願","TOCFL 4"
"泥土","TOCFL 4"
"鈕扣","TOCFL 4"
"濃","TOCFL 4"
"農場","TOCFL 4"
"農產品","TOCFL 4"
"農村","TOCFL 4"
"弄錯","TOCFL 4"
"濃厚","TOCFL 4"
"農民/農夫","TOCFL 4"
"農藥","TOCFL 4"
"暖","TOCFL 4"
"暖氣","TOCFL 4"
"女性","TOCFL 4"
"偶而/偶爾","TOCFL 4"
"偶然","TOCFL 4"
"排","TOCFL 4"
"派","TOCFL 4"
"排斥","TOCFL 4"
"排列","TOCFL 4"
"排球","TOCFL 4"
"攀","TOCFL 4"
"判斷","TOCFL 4"
"炮","TOCFL 4"
"砲","TOCFL 4"
"賠","TOCFL 4"
"賠償","TOCFL 4"
"佩服","TOCFL 4"
"陪同","TOCFL 4"
"盆","TOCFL 4"
"噴","TOCFL 4"
"捧","TOCFL 4"
"碰見","TOCFL 4"
"膨脹","TOCFL 4"
"皮","TOCFL 4"
"匹","TOCFL 4"
"批","TOCFL 4"
"披","TOCFL 4"
"騙","TOCFL 4"
"偏/偏偏","TOCFL 4"
"片面","TOCFL 4"
"偏食","TOCFL 4"
"偏向","TOCFL 4"
"片子","TOCFL 4"
"飄","TOCFL 4"
"屁股","TOCFL 4"
"疲倦","TOCFL 4"
"疲勞","TOCFL 4"
"品德","TOCFL 4"
"憑","TOCFL 4"
"平常","TOCFL 4"
"平衡","TOCFL 4"
"平靜","TOCFL 4"
"平均","TOCFL 4"
"乒乓球/桌球","TOCFL 4"
"拼命","TOCFL 4"
"聘請","TOCFL 4"
"貧窮/貧","TOCFL 4"
"批判","TOCFL 4"
"脾氣","TOCFL 4"
"頗","TOCFL 4"
"破爛","TOCFL 4"
"破裂","TOCFL 4"
"婆婆","TOCFL 4"
"迫切","TOCFL 4"
"撲","TOCFL 4"
"鋪","TOCFL 4"
"瀑布","TOCFL 4"
"普及","TOCFL 4"
"撲滅","TOCFL 4"
"普通","TOCFL 4"
"普通話","TOCFL 4"
"期","TOCFL 4"
"起","TOCFL 4"
"其","TOCFL 4"
"棋","TOCFL 4"
"齊","TOCFL 4"
"旗(子)","TOCFL 4"
"妻/妻子","TOCFL 4"
"欠","TOCFL 4"
"牽","TOCFL 4"
"遷","TOCFL 4"
"簽","TOCFL 4"
"簽訂","TOCFL 4"
"前方","TOCFL 4"
"強","TOCFL 4"
"槍","TOCFL 4"
"牆/牆壁","TOCFL 4"
"強大","TOCFL 4"
"強度","TOCFL 4"
"搶救","TOCFL 4"
"強烈","TOCFL 4"
"強迫","TOCFL 4"
"強人","TOCFL 4"
"前進","TOCFL 4"
"前頭","TOCFL 4"
"前途","TOCFL 4"
"千萬","TOCFL 4"
"前往","TOCFL 4"
"歉意","TOCFL 4"
"前院","TOCFL 4"
"簽約","TOCFL 4"
"簽字","TOCFL 4"
"巧","TOCFL 4"
"瞧","TOCFL 4"
"敲","TOCFL 4"
"巧妙","TOCFL 4"
"悄悄/悄","TOCFL 4"
"器材","TOCFL 4"
"起初","TOCFL 4"
"期待","TOCFL 4"
"切","TOCFL 4"
"氣憤","TOCFL 4"
"氣氛","TOCFL 4"
"器官","TOCFL 4"
"氣候","TOCFL 4"
"起火","TOCFL 4"
"親愛","TOCFL 4"
"青","TOCFL 4"
"清","TOCFL 4"
"清晨","TOCFL 4"
"清除","TOCFL 4"
"清淡","TOCFL 4"
"輕傷","TOCFL 4"
"輕視","TOCFL 4"
"情書","TOCFL 4"
"清晰","TOCFL 4"
"傾向","TOCFL 4"
"清醒","TOCFL 4"
"情緒","TOCFL 4"
"侵害","TOCFL 4"
"親口","TOCFL 4"
"勤勞","TOCFL 4"
"親戚","TOCFL 4"
"親人","TOCFL 4"
"侵入","TOCFL 4"
"寢室","TOCFL 4"
"旗袍","TOCFL 4"
"欺騙","TOCFL 4"
"齊全","TOCFL 4"
"歧視","TOCFL 4"
"企圖","TOCFL 4"
"球隊","TOCFL 4"
"求婚","TOCFL 4"
"秋季","TOCFL 4"
"球鞋","TOCFL 4"
"期望","TOCFL 4"
"氣味","TOCFL 4"
"氣息","TOCFL 4"
"期限","TOCFL 4"
"氣象","TOCFL 4"
"汽油","TOCFL 4"
"其餘","TOCFL 4"
"取","TOCFL 4"
"娶","TOCFL 4"
"勸","TOCFL 4"
"圈","TOCFL 4"
"全家","TOCFL 4"
"權利","TOCFL 4"
"全面","TOCFL 4"
"全體","TOCFL 4"
"拳頭","TOCFL 4"
"區別","TOCFL 4"
"取得","TOCFL 4"
"缺","TOCFL 4"
"缺乏","TOCFL 4"
"缺少","TOCFL 4"
"確實","TOCFL 4"
"缺席","TOCFL 4"
"群/羣(ㄑㄩㄣˊ)","TOCFL 4"
"群眾","TOCFL 4"
"取笑","TOCFL 4"
"取消","TOCFL 4"
"區域","TOCFL 4"
"曲折","TOCFL 4"
"染","TOCFL 4"
"然而","TOCFL 4"
"讓步","TOCFL 4"
"燃料","TOCFL 4"
"燃燒","TOCFL 4"
"繞","TOCFL 4"
"惹","TOCFL 4"
"熱愛","TOCFL 4"
"熱量","TOCFL 4"
"熱烈","TOCFL 4"
"熱門","TOCFL 4"
"任","TOCFL 4"
"忍不住","TOCFL 4"
"人才","TOCFL 4"
"人格","TOCFL 4"
"人工","TOCFL 4"
"人力","TOCFL 4"
"人情味/人情味兒","TOCFL 4"
"人權","TOCFL 4"
"人生","TOCFL 4"
"人事","TOCFL 4"
"忍受","TOCFL 4"
"人體","TOCFL 4"
"人心","TOCFL 4"
"忍心","TOCFL 4"
"任性","TOCFL 4"
"人行道","TOCFL 4"
"人員","TOCFL 4"
"熱情","TOCFL 4"
"熱心","TOCFL 4"
"日常","TOCFL 4"
"日後","TOCFL 4"
"日用品","TOCFL 4"
"容","TOCFL 4"
"融化","TOCFL 4"
"榮幸","TOCFL 4"
"如","TOCFL 4"
"入","TOCFL 4"
"軟","TOCFL 4"
"如果說","TOCFL 4"
"如何","TOCFL 4"
"如今","TOCFL 4"
"入境","TOCFL 4"
"如同","TOCFL 4"
"入學","TOCFL 4"
"塞","TOCFL 4"
"塞車","TOCFL 4"
"賽跑","TOCFL 4"
"散","TOCFL 4"
"喪失","TOCFL 4"
"三角形","TOCFL 4"
"掃","TOCFL 4"
"艘","TOCFL 4"
"色彩","TOCFL 4"
"色情","TOCFL 4"
"傻","TOCFL 4"
"沙","TOCFL 4"
"殺價","TOCFL 4"
"沙漠","TOCFL 4"
"閃","TOCFL 4"
"山地","TOCFL 4"
"上","TOCFL 4"
"傷","TOCFL 4"
"商標","TOCFL 4"
"商場","TOCFL 4"
"上級","TOCFL 4"
"商量","TOCFL 4"
"傷腦筋","TOCFL 4"
"上升","TOCFL 4"
"上市","TOCFL 4"
"上述","TOCFL 4"
"上台/上臺","TOCFL 4"
"上頭","TOCFL 4"
"上下","TOCFL 4"
"上游","TOCFL 4"
"善於","TOCFL 4"
"扇子","TOCFL 4"
"稍","TOCFL 4"
"少年","TOCFL 4"
"少女","TOCFL 4"
"少數","TOCFL 4"
"稍微","TOCFL 4"
"沙灘","TOCFL 4"
"沙子","TOCFL 4"
"射","TOCFL 4"
"捨不得","TOCFL 4"
"捨得","TOCFL 4"
"社交","TOCFL 4"
"設立","TOCFL 4"
"神","TOCFL 4"
"伸","TOCFL 4"
"身材","TOCFL 4"
"審查","TOCFL 4"
"身分","TOCFL 4"
"身分證","TOCFL 4"
"勝","TOCFL 4"
"省","TOCFL 4"
"升","TOCFL 4"
"生","TOCFL 4"
"繩(子)","TOCFL 4"
"生詞","TOCFL 4"
"生存","TOCFL 4"
"省得","TOCFL 4"
"升高","TOCFL 4"
"升級","TOCFL 4"
"勝利","TOCFL 4"
"生肖","TOCFL 4"
"升學","TOCFL 4"
"生長","TOCFL 4"
"神話","TOCFL 4"
"神經","TOCFL 4"
"深刻","TOCFL 4"
"神秘/神祕","TOCFL 4"
"神奇","TOCFL 4"
"神氣","TOCFL 4"
"深淺","TOCFL 4"
"申請","TOCFL 4"
"神聖","TOCFL 4"
"伸手","TOCFL 4"
"神仙","TOCFL 4"
"深夜","TOCFL 4"
"慎重","TOCFL 4"
"社區","TOCFL 4"
"舌頭/舌","TOCFL 4"
"社團","TOCFL 4"
"攝影","TOCFL 4"
"設置","TOCFL 4"
"使","TOCFL 4"
"世","TOCFL 4"
"視","TOCFL 4"
"詩","TOCFL 4"
"失敗","TOCFL 4"
"時常","TOCFL 4"
"適當","TOCFL 4"
"失掉","TOCFL 4"
"是非","TOCFL 4"
"是否","TOCFL 4"
"師父","TOCFL 4"
"師傅","TOCFL 4"
"施工","TOCFL 4"
"時機","TOCFL 4"
"世紀","TOCFL 4"
"事件","TOCFL 4"
"市立","TOCFL 4"
"勢力","TOCFL 4"
"失眠","TOCFL 4"
"市民","TOCFL 4"
"師母","TOCFL 4"
"食品","TOCFL 4"
"時期","TOCFL 4"
"詩人","TOCFL 4"
"時時","TOCFL 4"
"實施","TOCFL 4"
"事實上","TOCFL 4"
"失望","TOCFL 4"
"示威","TOCFL 4"
"事物","TOCFL 4"
"實現","TOCFL 4"
"事先","TOCFL 4"
"實驗","TOCFL 4"
"試驗","TOCFL 4"
"式樣","TOCFL 4"
"視野","TOCFL 4"
"失業","TOCFL 4"
"實用","TOCFL 4"
"適用","TOCFL 4"
"實在","TOCFL 4"
"始終","TOCFL 4"
"受","TOCFL 4"
"售","TOCFL 4"
"首","TOCFL 4"
"受不了","TOCFL 4"
"受到","TOCFL 4"
"手電筒","TOCFL 4"
"首都","TOCFL 4"
"手段","TOCFL 4"
"收費","TOCFL 4"
"手工","TOCFL 4"
"收集","TOCFL 4"
"收據","TOCFL 4"
"收看","TOCFL 4"
"壽命","TOCFL 4"
"收入","TOCFL 4"
"收拾","TOCFL 4"
"手術","TOCFL 4"
"首先","TOCFL 4"
"束","TOCFL 4"
"數","TOCFL 4"
"屬","TOCFL 4"
"鼠/老鼠","TOCFL 4"
"耍","TOCFL 4"
"甩","TOCFL 4"
"摔","TOCFL 4"
"率領","TOCFL 4"
"衰退","TOCFL 4"
